,id
212461,68178
212462,74861
212463,14449
212464,280670
212465,287705
212466,19004
212467,192333
212468,30648
212469,198573
212470,130852
212471,188318
212472,332372
212473,85410
212474,76146
212475,399071
212476,111517
212477,115757
212478,134545
212479,220377
212480,141077
212481,230487
212482,123309
212483,159020
212484,181223
212485,71712
212486,78010
212487,90561
212488,56636
212489,343312
212490,276997
212491,97443
212492,407198
212493,78095
212494,104154
212495,35168
212496,316146
212497,128551
212498,30654
212499,144939
212500,154992
212501,185936
212502,299749
212503,40445
212504,128155
212505,249655
212506,117933
212507,120347
212508,153471
212509,33356
212510,164716
212511,234667
212512,351619
212513,161624
212514,19558
212515,46236
212516,338802
212517,192270
212518,120788
212519,224602
212520,230677
212521,53237
212522,32459
212523,255629
212524,262854
212525,27494
212526,111314
212527,56849
212528,181262
212529,78082
212530,57260
212531,231092
212532,155096
212533,131636
212534,130345
212535,174914
212536,70855
212537,132501
212538,107760
212539,115016
212540,409302
212541,406110
212542,140738
212543,219021
212544,246919
212545,234067
212546,82344
212547,51789
212548,26131
212549,320142
212550,262084
212551,76403
212552,101699
212553,119024
212554,53900
212555,88515
212556,13946
212557,258272
212558,151404
212559,52226
212560,55969
212561,198953
212562,245237
212563,104945
212564,126110
212565,160054
212566,173276
212567,54530
212568,41047
212569,330320
212570,10352
212571,107548
212572,102286
212573,32203
212574,56090
212575,71514
212576,33144
212577,271210
212578,66119
212579,260934
212580,319544
212581,70906
212582,128807
212583,148967
212584,93462
212585,12994
212586,183637
212587,203864
212588,108706
212589,110237
212590,113369
212591,74273
212592,46448
212593,57807
212594,33102
212595,320698
212596,280770
212597,117765
212598,27094
212599,75406
212600,41191
212601,187472
212602,92718
212603,27951
212604,237913
212605,143526
212606,83659
212607,265810
212608,269707
212609,297096
212610,359019
212611,394751
212612,118150
212613,113187
212614,140562
212615,311841
212616,25795
212617,116884
212618,35286
212619,19764
212620,272619
212621,342946
212622,56013
212623,38704
212624,12324
212625,232998
212626,236360
212627,185944
212628,209286
212629,203898
212630,125641
212631,131010
212632,184038
212633,84711
212634,59747
212635,259746
212636,293311
212637,305157
212638,226378
212639,122815
212640,129673
212641,147729
212642,38294
212643,68668
212644,154135
212645,14229
212646,54428
212647,51063
212648,106856
212649,147944
212650,154034
212651,191784
212652,64815
212653,83087
212654,87191
212655,314585
212656,323157
212657,252435
212658,214263
212659,198012
212660,5635
212661,284834
212662,127068
212663,338501
212664,165431
212665,192792
212666,66301
212667,111144
212668,27832
212669,91869
212670,168566
212671,57563
212672,263246
212673,141788
212674,76108
212675,131349
212676,224440
212677,48167
212678,86171
212679,407390
212680,50497
212681,50367
212682,209482
212683,352283
212684,292381
212685,361409
212686,229651
212687,204090
212688,216158
212689,227283
212690,104476
212691,83587
212692,323969
212693,330009
212694,333260
212695,267589
212696,85822
212697,60012
212698,206980
212699,61783
212700,72159
212701,256881
212702,45041
212703,52057
212704,369833
212705,81587
212706,200550
212707,216293
212708,155255
212709,153334
212710,170866
212711,118554
212712,60201
212713,65376
212714,70232
212715,81406
212716,40356
212717,377310
212718,42929
212719,168942
212720,91401
212721,93972
212722,384904
212723,32221
212724,61480
212725,71200
212726,73434
212727,13508
212728,349506
212729,106633
212730,238846
212731,85297
212732,208376
212733,124334
212734,223184
212735,248802
212736,191477
212737,200602
212738,142450
212739,164393
212740,74186
212741,52647
212742,344420
212743,27948
212744,38966
212745,93158
212746,148745
212747,78124
212748,321031
212749,191952
212750,201092
212751,224845
212752,139820
212753,145859
212754,149201
212755,161073
212756,221311
212757,37428
212758,40859
212759,8146
212760,343435
212761,47436
212762,23446
212763,95670
212764,51355
212765,90376
212766,290025
212767,144401
212768,91271
212769,56944
212770,148246
212771,333550
212772,170348
212773,144606
212774,156834
212775,211471
212776,209705
212777,97545
212778,99337
212779,112048
212780,155932
212781,67219
212782,51825
212783,52519
212784,349235
212785,301578
212786,371982
212787,178967
212788,388621
212789,277282
212790,57317
212791,214006
212792,37921
212793,49563
212794,5881
212795,26859
212796,103001
212797,33659
212798,86444
212799,6163
212800,156388
212801,24999
212802,121744
212803,236774
212804,172481
212805,97001
212806,64955
212807,84527
212808,90140
212809,9045
212810,308914
212811,29232
212812,35449
212813,66709
212814,398773
212815,97516
212816,113857
212817,162036
212818,59870
212819,152777
212820,191846
212821,8701
212822,148802
212823,96703
212824,48717
212825,333782
212826,37578
212827,108651
212828,14843
212829,60242
212830,16683
212831,12694
212832,78370
212833,189784
212834,27539
212835,69460
212836,250828
212837,73274
212838,216319
212839,249312
212840,122813
212841,117309
212842,138327
212843,133171
212844,135173
212845,138259
212846,147261
212847,180673
212848,97569
212849,98781
212850,104294
212851,61128
212852,19464
212853,25906
212854,344914
212855,48897
212856,126582
212857,86479
212858,320600
212859,92654
212860,328447
212861,242169
212862,211644
212863,130124
212864,141776
212865,102854
212866,125050
212867,113574
212868,158017
212869,68004
212870,34584
212871,33075
212872,310506
212873,351302
212874,369143
212875,291168
212876,65049
212877,166449
212878,401387
212879,372953
212880,65092
212881,95592
212882,218820
212883,19193
212884,50867
212885,59242
212886,96196
212887,407922
212888,45965
212889,153460
212890,83465
212891,57700
212892,52735
212893,325857
212894,62165
212895,302295
212896,17457
212897,46798
212898,136346
212899,127930
212900,136500
212901,147454
212902,145058
212903,145376
212904,221796
212905,217861
212906,241467
212907,235900
212908,110885
212909,125238
212910,152831
212911,171915
212912,74394
212913,10993
212914,328488
212915,317462
212916,393863
212917,364999
212918,388841
212919,302093
212920,329532
212921,54710
212922,312967
212923,130584
212924,75107
212925,107693
212926,148288
212927,126307
212928,139314
212929,200306
212930,131121
212931,179015
212932,180298
212933,95178
212934,13121
212935,329752
212936,314576
212937,296367
212938,282601
212939,363228
212940,33080
212941,31969
212942,55296
212943,116181
212944,151899
212945,323281
212946,65945
212947,108745
212948,75191
212949,59972
212950,223924
212951,165390
212952,180660
212953,396135
212954,172766
212955,57209
212956,225156
212957,236807
212958,187617
212959,193001
212960,198089
212961,196645
212962,211177
212963,200583
212964,192712
212965,70207
212966,74530
212967,58037
212968,9085
212969,306166
212970,343001
212971,280393
212972,361594
212973,109661
212974,125770
212975,193831
212976,112961
212977,73437
212978,71970
212979,52417
212980,29814
212981,100491
212982,352114
212983,76995
212984,160366
212985,282259
212986,78537
212987,226463
212988,157101
212989,159265
212990,173958
212991,173396
212992,291657
212993,263506
212994,300695
212995,237334
212996,77676
212997,90658
212998,47689
212999,119268
213000,52046
213001,201706
213002,346531
213003,60019
213004,134155
213005,141451
213006,153513
213007,194547
213008,208748
213009,119564
213010,161961
213011,167253
213012,80725
213013,344134
213014,263986
213015,281641
213016,13379
213017,89093
213018,175611
213019,213605
213020,71328
213021,132134
213022,328908
213023,143552
213024,139609
213025,189544
213026,133898
213027,234974
213028,169862
213029,118896
213030,42636
213031,327308
213032,192401
213033,124305
213034,195448
213035,59714
213036,67936
213037,84049
213038,38302
213039,32486
213040,316753
213041,132117
213042,329000
213043,39042
213044,78157
213045,212613
213046,190200
213047,154606
213048,155630
213049,90984
213050,55497
213051,57436
213052,59028
213053,31056
213054,288790
213055,296188
213056,359202
213057,241750
213058,85281
213059,123997
213060,40736
213061,192348
213062,82512
213063,34251
213064,191682
213065,129154
213066,147265
213067,96745
213068,121900
213069,168563
213070,339037
213071,391707
213072,392346
213073,42828
213074,78932
213075,95949
213076,51051
213077,49821
213078,134390
213079,133829
213080,146925
213081,222960
213082,124573
213083,166888
213084,41928
213085,310075
213086,297570
213087,281155
213088,17394
213089,195640
213090,49394
213091,298283
213092,129139
213093,28319
213094,163652
213095,36112
213096,253054
213097,162580
213098,44882
213099,67398
213100,188441
213101,113503
213102,136084
213103,141927
213104,157740
213105,255204
213106,150052
213107,160468
213108,93044
213109,52001
213110,37618
213111,14439
213112,328894
213113,259016
213114,280501
213115,9573
213116,129874
213117,71645
213118,386132
213119,393237
213120,33792
213121,22597
213122,79458
213123,32370
213124,357830
213125,122325
213126,48119
213127,44955
213128,17088
213129,65702
213130,44026
213131,133881
213132,129440
213133,136079
213134,106533
213135,38364
213136,40737
213137,43340
213138,343050
213139,24652
213140,132232
213141,14285
213142,80282
213143,102802
213144,112124
213145,32279
213146,104652
213147,171596
213148,199091
213149,52146
213150,15727
213151,96446
213152,56871
213153,307566
213154,137815
213155,143730
213156,177942
213157,43099
213158,325873
213159,284969
213160,74009
213161,350316
213162,52126
213163,129639
213164,87977
213165,363030
213166,234296
213167,93137
213168,91635
213169,52110
213170,324999
213171,265348
213172,130327
213173,175394
213174,195757
213175,306153
213176,175423
213177,176959
213178,37341
213179,132603
213180,61024
213181,355207
213182,109203
213183,335959
213184,66044
213185,78796
213186,25135
213187,224383
213188,87957
213189,92966
213190,260355
213191,44260
213192,89828
213193,315518
213194,346534
213195,111902
213196,90731
213197,225046
213198,74564
213199,332787
213200,81270
213201,365004
213202,130583
213203,138727
213204,200296
213205,201061
213206,91852
213207,70068
213208,35037
213209,38028
213210,188027
213211,31921
213212,309888
213213,264093
213214,100418
213215,382728
213216,41724
213217,243441
213218,48433
213219,404718
213220,163301
213221,160397
213222,25426
213223,56045
213224,156065
213225,57440
213226,123316
213227,132569
213228,139441
213229,219535
213230,235680
213231,180951
213232,125086
213233,65470
213234,90469
213235,51790
213236,34010
213237,37366
213238,314288
213239,390415
213240,312985
213241,56339
213242,57465
213243,16119
213244,52825
213245,233130
213246,92906
213247,62142
213248,43268
213249,153478
213250,150954
213251,69006
213252,165935
213253,183532
213254,213442
213255,385966
213256,33439
213257,292057
213258,210187
213259,210994
213260,135102
213261,131872
213262,171302
213263,115603
213264,77739
213265,49676
213266,53394
213267,34581
213268,293302
213269,372115
213270,238688
213271,25628
213272,166428
213273,340555
213274,35694
213275,110424
213276,6562
213277,79319
213278,228630
213279,152528
213280,70404
213281,14051
213282,358229
213283,75346
213284,8009
213285,300693
213286,123015
213287,147851
213288,202199
213289,228439
213290,97396
213291,102881
213292,158970
213293,335700
213294,273409
213295,282976
213296,305371
213297,24751
213298,399442
213299,242230
213300,247993
213301,76149
213302,5262
213303,70788
213304,294914
213305,55598
213306,191792
213307,146582
213308,316259
213309,347387
213310,47730
213311,237140
213312,14253
213313,193277
213314,136384
213315,227601
213316,158289
213317,177161
213318,67256
213319,356246
213320,294632
213321,357257
213322,362869
213323,370062
213324,174289
213325,159921
213326,165414
213327,24397
213328,369211
213329,47973
213330,161242
213331,91376
213332,83369
213333,189899
213334,192599
213335,375686
213336,64811
213337,87358
213338,241583
213339,211858
213340,163931
213341,105254
213342,112096
213343,37825
213344,289425
213345,407262
213346,48001
213347,277472
213348,187569
213349,35395
213350,87579
213351,171165
213352,74590
213353,201371
213354,167034
213355,26158
213356,58616
213357,303113
213358,84202
213359,258382
213360,62364
213361,296551
213362,206608
213363,198948
213364,233156
213365,249710
213366,108732
213367,125139
213368,175958
213369,91570
213370,37459
213371,22553
213372,122006
213373,303408
213374,32915
213375,17633
213376,34083
213377,145803
213378,241395
213379,106002
213380,101456
213381,161294
213382,66176
213383,66669
213384,80113
213385,56371
213386,331281
213387,407850
213388,403559
213389,190345
213390,61501
213391,62365
213392,88781
213393,307226
213394,194277
213395,101781
213396,163114
213397,38044
213398,70725
213399,207470
213400,145586
213401,157047
213402,166462
213403,93061
213404,99145
213405,105080
213406,60249
213407,61008
213408,71465
213409,78900
213410,80771
213411,52096
213412,316216
213413,268067
213414,297467
213415,79899
213416,72879
213417,407173
213418,101575
213419,277481
213420,276826
213421,213114
213422,16143
213423,129005
213424,149927
213425,73716
213426,17775
213427,80249
213428,158816
213429,123160
213430,392848
213431,403935
213432,44113
213433,254321
213434,235449
213435,187215
213436,116385
213437,136727
213438,140907
213439,92374
213440,88789
213441,43331
213442,323441
213443,259613
213444,283964
213445,305531
213446,351678
213447,130931
213448,36287
213449,9626
213450,41718
213451,137023
213452,103399
213453,24801
213454,121768
213455,408135
213456,39010
213457,296698
213458,149559
213459,103194
213460,237661
213461,402154
213462,211522
213463,250281
213464,102571
213465,127513
213466,116860
213467,127420
213468,159268
213469,153766
213470,61167
213471,27523
213472,28799
213473,348762
213474,86577
213475,69036
213476,5595
213477,407768
213478,262373
213479,95976
213480,66343
213481,403336
213482,358919
213483,115805
213484,128991
213485,130487
213486,151514
213487,209842
213488,219596
213489,98833
213490,111223
213491,118198
213492,180274
213493,60891
213494,46892
213495,37272
213496,311695
213497,354061
213498,236872
213499,282125
213500,284288
213501,362638
213502,379710
213503,400554
213504,61744
213505,75689
213506,108583
213507,197175
213508,105348
213509,10044
213510,36331
213511,44834
213512,115050
213513,62228
213514,282897
213515,187778
213516,122720
213517,135309
213518,129276
213519,169539
213520,174104
213521,57741
213522,35501
213523,40685
213524,304208
213525,363665
213526,384849
213527,188428
213528,41272
213529,83396
213530,144025
213531,32839
213532,78628
213533,131371
213534,51381
213535,396326
213536,126904
213537,40459
213538,409416
213539,393832
213540,341101
213541,392488
213542,47381
213543,37900
213544,216629
213545,240086
213546,184047
213547,196144
213548,231303
213549,140871
213550,156169
213551,174395
213552,175815
213553,171694
213554,330498
213555,263612
213556,304423
213557,160082
213558,405321
213559,107093
213560,39130
213561,83326
213562,227206
213563,39069
213564,320066
213565,31553
213566,8936
213567,15751
213568,190819
213569,126718
213570,148947
213571,236585
213572,93229
213573,108893
213574,81037
213575,300513
213576,359340
213577,22518
213578,397209
213579,51073
213580,121673
213581,5386
213582,379431
213583,16451
213584,252975
213585,153033
213586,144616
213587,12867
213588,98085
213589,410300
213590,146646
213591,142433
213592,205182
213593,115340
213594,120409
213595,181306
213596,51969
213597,332531
213598,264210
213599,201676
213600,272898
213601,145358
213602,275249
213603,57148
213604,106380
213605,57810
213606,262012
213607,207493
213608,398049
213609,90036
213610,5679
213611,214240
213612,36821
213613,187349
213614,194616
213615,46180
213616,29044
213617,53724
213618,46950
213619,172675
213620,7270
213621,184495
213622,85213
213623,144657
213624,103089
213625,112023
213626,109665
213627,117138
213628,55138
213629,58271
213630,60311
213631,317248
213632,178643
213633,95148
213634,52746
213635,371860
213636,382669
213637,398517
213638,46139
213639,96452
213640,66043
213641,208091
213642,51995
213643,37529
213644,61974
213645,186447
213646,304816
213647,108285
213648,264363
213649,239188
213650,22888
213651,214955
213652,54700
213653,289826
213654,14581
213655,223169
213656,367269
213657,178276
213658,51514
213659,72104
213660,200954
213661,141246
213662,105225
213663,76266
213664,76591
213665,83872
213666,60062
213667,122391
213668,156051
213669,38483
213670,89140
213671,150484
213672,37966
213673,181817
213674,104764
213675,51661
213676,121203
213677,50876
213678,105649
213679,287851
213680,271304
213681,64925
213682,77945
213683,48098
213684,119528
213685,186530
213686,197734
213687,208043
213688,235966
213689,100248
213690,169934
213691,72451
213692,78617
213693,89434
213694,309379
213695,278957
213696,203129
213697,382718
213698,247676
213699,234222
213700,118498
213701,37896
213702,32854
213703,66995
213704,185259
213705,64897
213706,126503
213707,251349
213708,183784
213709,34699
213710,41882
213711,345415
213712,73746
213713,373263
213714,57484
213715,153700
213716,76606
213717,48118
213718,147230
213719,84325
213720,305473
213721,362909
213722,56424
213723,174213
213724,23860
213725,91686
213726,46203
213727,180269
213728,40277
213729,298798
213730,75568
213731,189863
213732,98274
213733,244395
213734,182821
213735,36210
213736,378041
213737,32641
213738,262173
213739,192171
213740,206032
213741,164380
213742,227360
213743,120786
213744,178268
213745,46597
213746,268871
213747,101254
213748,362826
213749,70203
213750,30527
213751,33351
213752,30773
213753,131865
213754,305814
213755,215765
213756,100406
213757,165488
213758,172952
213759,27356
213760,276572
213761,271717
213762,279331
213763,303790
213764,21479
213765,397293
213766,400995
213767,32798
213768,54197
213769,348089
213770,100051
213771,9520
213772,70880
213773,352665
213774,160729
213775,156950
213776,56444
213777,129175
213778,325902
213779,153569
213780,31856
213781,47871
213782,114471
213783,178979
213784,109304
213785,123548
213786,64818
213787,65035
213788,72142
213789,84531
213790,57374
213791,60457
213792,30060
213793,309553
213794,334733
213795,262245
213796,360503
213797,34342
213798,54067
213799,229664
213800,385866
213801,118357
213802,339699
213803,42457
213804,41136
213805,39513
213806,239683
213807,183170
213808,161547
213809,90213
213810,166558
213811,144731
213812,90540
213813,14344
213814,332982
213815,134807
213816,131259
213817,46680
213818,189630
213819,385902
213820,397471
213821,37828
213822,187639
213823,217826
213824,221127
213825,224311
213826,250702
213827,188254
213828,186732
213829,184320
213830,98173
213831,101167
213832,60857
213833,348729
213834,278698
213835,36453
213836,28355
213837,92501
213838,91400
213839,5328
213840,135975
213841,81868
213842,156793
213843,201407
213844,30476
213845,112455
213846,208296
213847,51845
213848,192372
213849,125393
213850,111373
213851,112421
213852,177155
213853,182119
213854,85688
213855,89380
213856,37849
213857,248804
213858,34135
213859,314768
213860,311340
213861,317507
213862,264595
213863,288611
213864,283285
213865,86601
213866,180124
213867,65682
213868,90266
213869,81568
213870,31137
213871,143673
213872,39821
213873,79829
213874,87560
213875,139068
213876,69810
213877,391498
213878,52543
213879,57337
213880,28296
213881,377584
213882,13494
213883,238852
213884,139204
213885,198381
213886,230785
213887,93656
213888,99615
213889,53621
213890,34963
213891,41116
213892,316416
213893,353768
213894,271563
213895,277497
213896,379452
213897,131807
213898,82867
213899,28338
213900,82784
213901,55619
213902,64802
213903,40193
213904,249192
213905,28438
213906,174604
213907,361125
213908,186775
213909,160699
213910,226447
213911,55121
213912,143440
213913,143395
213914,216086
213915,159156
213916,112080
213917,49258
213918,55632
213919,29221
213920,340076
213921,365736
213922,233820
213923,271828
213924,268816
213925,295955
213926,80491
213927,37350
213928,373648
213929,105282
213930,89731
213931,202275
213932,47694
213933,101815
213934,120732
213935,85160
213936,26290
213937,118354
213938,381423
213939,185529
213940,400347
213941,43145
213942,87092
213943,54062
213944,220054
213945,215457
213946,194445
213947,197525
213948,202396
213949,122198
213950,125749
213951,155004
213952,166170
213953,172772
213954,108814
213955,108546
213956,109492
213957,102099
213958,77839
213959,53874
213960,44428
213961,336232
213962,274653
213963,279504
213964,154044
213965,161274
213966,91182
213967,206174
213968,65079
213969,96668
213970,105872
213971,115583
213972,277283
213973,92943
213974,111148
213975,155408
213976,181384
213977,75993
213978,43979
213979,298314
213980,277949
213981,373071
213982,17984
213983,17400
213984,404588
213985,83315
213986,17835
213987,140405
213988,58727
213989,71997
213990,217635
213991,35398
213992,54320
213993,162238
213994,199263
213995,96490
213996,104535
213997,120004
213998,115908
213999,180280
214000,85523
214001,48006
214002,205691
214003,314860
214004,151527
214005,14553
214006,17326
214007,9314
214008,68194
214009,146476
214010,19047
214011,35401
214012,340320
214013,50783
214014,67824
214015,102401
214016,81011
214017,42148
214018,137045
214019,137206
214020,318629
214021,133147
214022,212021
214023,144421
214024,148126
214025,225631
214026,152543
214027,97324
214028,69838
214029,38374
214030,316310
214031,343585
214032,354356
214033,295343
214034,283920
214035,301499
214036,36181
214037,125464
214038,395047
214039,26107
214040,121496
214041,77540
214042,238650
214043,199778
214044,188067
214045,187230
214046,140090
214047,128936
214048,175545
214049,179012
214050,181017
214051,92495
214052,46703
214053,59016
214054,42875
214055,28880
214056,33295
214057,322618
214058,358951
214059,312873
214060,12560
214061,274981
214062,29479
214063,100542
214064,168635
214065,136756
214066,114741
214067,185721
214068,4512
214069,112256
214070,89689
214071,143369
214072,50801
214073,31379
214074,172353
214075,359184
214076,255037
214077,11767
214078,148804
214079,226374
214080,108182
214081,71194
214082,51100
214083,56611
214084,373491
214085,258981
214086,257408
214087,402998
214088,403139
214089,56640
214090,52652
214091,13814
214092,17367
214093,59692
214094,50208
214095,50726
214096,119749
214097,302010
214098,310242
214099,53303
214100,79922
214101,34845
214102,230606
214103,166782
214104,295835
214105,134369
214106,207924
214107,198322
214108,240097
214109,115790
214110,167550
214111,167492
214112,42524
214113,315571
214114,290834
214115,120201
214116,220763
214117,56492
214118,28827
214119,174109
214120,139089
214121,74700
214122,42277
214123,30235
214124,304229
214125,119518
214126,154599
214127,155419
214128,155744
214129,116780
214130,120709
214131,14237
214132,246265
214133,58969
214134,92954
214135,35429
214136,22349
214137,194697
214138,91543
214139,44538
214140,209760
214141,25710
214142,33297
214143,11886
214144,206198
214145,41696
214146,45148
214147,205100
214148,212280
214149,116669
214150,129995
214151,151519
214152,180304
214153,67622
214154,312644
214155,327917
214156,275021
214157,296310
214158,106114
214159,44610
214160,296455
214161,101026
214162,194034
214163,108752
214164,166903
214165,110635
214166,12906
214167,121491
214168,128404
214169,289763
214170,194316
214171,233703
214172,236550
214173,111218
214174,175491
214175,48326
214176,51678
214177,52695
214178,32700
214179,315151
214180,368381
214181,233733
214182,19864
214183,44731
214184,288511
214185,206883
214186,22840
214187,31168
214188,70714
214189,40805
214190,28430
214191,65787
214192,56679
214193,101817
214194,350402
214195,100775
214196,82292
214197,191112
214198,39343
214199,45380
214200,43767
214201,127331
214202,70749
214203,56576
214204,76832
214205,17851
214206,52165
214207,40974
214208,158990
214209,213913
214210,348046
214211,112115
214212,134347
214213,68317
214214,23721
214215,406578
214216,188136
214217,70820
214218,58581
214219,278604
214220,76913
214221,288445
214222,269878
214223,300652
214224,168623
214225,81369
214226,257161
214227,278444
214228,393639
214229,59434
214230,85373
214231,116940
214232,64922
214233,83429
214234,29887
214235,53899
214236,179993
214237,204578
214238,82648
214239,45316
214240,279060
214241,375670
214242,56676
214243,28512
214244,14706
214245,324255
214246,12485
214247,21858
214248,116761
214249,279167
214250,46120
214251,96884
214252,73989
214253,13435
214254,108337
214255,14577
214256,106787
214257,53485
214258,270738
214259,348750
214260,47183
214261,17315
214262,199419
214263,123587
214264,163257
214265,67374
214266,42491
214267,52839
214268,296014
214269,106893
214270,294908
214271,181590
214272,13953
214273,296009
214274,12929
214275,46110
214276,343529
214277,52263
214278,206526
214279,51868
214280,57373
214281,35708
214282,29839
214283,6598
214284,246592
214285,57162
214286,37984
214287,140350
214288,64861
214289,42843
214290,47411
214291,86547
214292,340644
214293,212210
214294,86361
214295,36502
214296,43295
214297,48987
214298,200316
214299,51832
214300,113313
214301,34497
214302,29746
214303,33740
214304,304972
214305,72447
214306,71245
214307,108276
214308,91044
214309,407976
214310,72292
214311,41819
214312,313532
214313,265798
214314,27293
214315,113314
214316,60114
214317,5922
214318,119311
214319,83282
214320,34979
214321,58389
214322,49302
214323,59979
214324,326928
214325,295029
214326,5460
214327,65003
214328,48473
214329,123932
214330,211261
214331,358954
214332,52343
214333,45306
214334,82959
214335,226573
214336,59724
214337,40152
214338,26133
214339,17630
214340,30613
214341,103118
214342,130421
214343,61522
214344,8417
214345,43094
214346,26409
214347,66248
214348,168211
214349,174491
214350,37886
214351,65863
214352,56817
214353,46194
214354,92957
214355,42057
214356,203185
214357,68303
214358,78430
214359,68382
214360,239529
214361,68181
214362,76291
214363,56381
214364,57491
214365,331622
214366,88594
214367,11688
214368,76653
214369,54661
214370,47863
214371,76038
214372,311491
214373,59931
214374,79967
214375,353356
214376,37930
214377,81730
214378,309790
214379,74362
214380,99419
214381,66030
214382,71896
214383,81295
214384,83220
214385,89398
214386,90174
214387,42416
214388,14418
214389,308413
214390,320280
214391,337223
214392,47901
214393,362448
214394,85651
214395,22675
214396,93379
214397,40320
214398,238998
214399,160802
214400,59219
214401,89381
214402,66025
214403,22733
214404,51233
214405,382584
214406,8210
214407,33343
214408,395424
214409,68559
214410,399272
214411,399694
214412,362280
214413,203681
214414,61313
214415,51520
214416,339427
214417,19222
214418,56452
214419,65967
214420,52869
214421,35134
214422,80748
214423,87626
214424,46912
214425,50441
214426,307621
214427,319956
214428,356831
214429,361331
214430,84715
214431,347577
214432,40572
214433,49193
214434,9672
214435,322968
214436,86003
214437,200806
214438,23763
214439,266065
214440,58828
214441,78057
214442,158552
214443,251363
214444,93354
214445,67033
214446,82989
214447,41606
214448,17150
214449,34616
214450,68757
214451,68984
214452,236296
214453,51610
214454,51997
214455,37497
214456,29116
214457,86475
214458,85807
214459,93034
214460,40131
214461,54971
214462,247002
214463,149095
214464,240512
214465,112017
214466,75268
214467,32469
214468,19620
214469,209291
214470,24710
214471,298667
214472,302155
214473,70699
214474,59532
214475,299652
214476,61914
214477,44042
214478,22983
214479,73686
214480,93753
214481,24444
214482,218290
214483,16284
214484,16298
214485,37163
214486,209922
214487,92428
214488,148853
214489,152806
214490,49406
214491,56493
214492,35116
214493,52286
214494,114095
214495,48360
214496,14497
214497,107618
214498,89798
214499,57254
214500,38322
214501,270694
214502,54615
214503,58819
214504,10296
214505,58032
214506,121598
214507,405900
214508,254959
214509,23664
214510,36055
214511,219934
214512,26027
214513,292868
214514,256874
214515,44354
214516,82143
214517,123457
214518,114248
214519,187340
214520,202466
214521,153809
214522,154496
214523,169574
214524,86771
214525,76730
214526,38647
214527,41066
214528,131947
214529,110233
214530,34157
214531,215723
214532,240443
214533,66700
214534,394505
214535,402535
214536,40724
214537,81978
214538,49334
214539,223324
214540,47150
214541,79705
214542,220035
214543,57501
214544,59082
214545,58198
214546,44030
214547,58879
214548,43324
214549,121074
214550,28135
214551,65231
214552,43731
214553,58355
214554,9109
214555,157870
214556,179480
214557,85989
214558,55974
214559,66582
214560,180935
214561,49706
214562,37064
214563,128682
214564,49788
214565,194848
214566,123705
214567,128094
214568,215109
214569,213219
214570,214205
214571,223321
214572,70206
214573,90066
214574,50243
214575,345520
214576,349068
214577,280366
214578,290825
214579,92409
214580,241069
214581,106071
214582,81593
214583,70055
214584,83694
214585,28508
214586,300143
214587,10784
214588,375443
214589,80763
214590,23113
214591,197113
214592,42659
214593,352116
214594,37914
214595,110642
214596,45676
214597,234022
214598,31195
214599,173383
214600,178291
214601,93998
214602,47970
214603,40815
214604,332206
214605,356072
214606,264215
214607,61860
214608,28944
214609,304728
214610,73204
214611,37032
214612,249603
214613,95826
214614,148244
214615,100866
214616,51895
214617,31786
214618,23442
214619,342904
214620,160369
214621,85190
214622,47252
214623,47537
214624,123428
214625,219115
214626,184837
214627,129450
214628,142717
214629,312405
214630,306016
214631,4306
214632,134791
214633,202259
214634,106809
214635,27626
214636,314639
214637,61723
214638,71827
214639,57502
214640,67711
214641,22630
214642,251568
214643,49630
214644,12871
214645,198576
214646,224813
214647,175519
214648,179776
214649,62112
214650,78740
214651,27090
214652,322428
214653,353627
214654,373457
214655,59094
214656,29667
214657,14733
214658,48983
214659,125860
214660,360464
214661,16026
214662,29825
214663,203887
214664,73195
214665,160748
214666,193813
214667,211156
214668,208830
214669,235233
214670,61788
214671,304648
214672,169904
214673,130873
214674,4884
214675,25175
214676,44179
214677,98855
214678,51144
214679,29402
214680,234726
214681,329109
214682,70591
214683,29151
214684,319690
214685,142958
214686,218911
214687,215402
214688,14718
214689,291910
214690,295298
214691,281815
214692,144384
214693,116462
214694,310606
214695,206358
214696,76892
214697,359504
214698,141906
214699,366870
214700,45018
214701,24792
214702,162640
214703,31910
214704,22992
214705,85911
214706,119693
214707,48998
214708,381059
214709,211965
214710,134489
214711,164206
214712,163859
214713,179824
214714,107529
214715,78641
214716,46287
214717,342929
214718,93765
214719,89538
214720,185677
214721,69314
214722,49379
214723,34059
214724,304333
214725,37572
214726,19561
214727,53725
214728,67489
214729,390167
214730,66185
214731,43121
214732,119573
214733,219721
214734,180281
214735,32140
214736,367213
214737,370739
214738,28419
214739,21642
214740,349573
214741,44335
214742,146418
214743,11241
214744,57322
214745,170365
214746,28870
214747,158152
214748,148290
214749,205755
214750,217767
214751,92021
214752,112636
214753,76056
214754,86794
214755,39817
214756,41126
214757,387214
214758,61825
214759,363731
214760,13832
214761,45928
214762,119286
214763,88100
214764,113031
214765,74406
214766,388105
214767,183877
214768,30876
214769,35922
214770,124027
214771,92268
214772,326111
214773,336935
214774,202922
214775,51952
214776,359769
214777,204535
214778,16997
214779,178718
214780,143589
214781,382091
214782,65763
214783,53810
214784,111287
214785,76229
214786,342637
214787,260010
214788,165712
214789,24750
214790,61364
214791,61632
214792,76853
